id_measurement,id_rp,id_sensor,temperature,measured_date,humidity,save_date
35496,1,1,27,2021-06-07 15:52:42.753834+02,34,2021-06-07 13:52:42.815496
35380,1,1,25,2021-06-07 05:57:30.616538+02,40,2021-06-07 13:29:24.89113
35383,1,1,25,2021-06-07 06:12:30.91703+02,41,2021-06-07 13:29:27.608659
35386,1,1,25,2021-06-07 06:27:31.145596+02,41,2021-06-07 13:29:30.302346
35389,1,1,25,2021-06-07 06:42:31.44603+02,41,2021-06-07 13:29:33.016609
35392,1,1,25,2021-06-07 06:57:31.746801+02,42,2021-06-07 13:29:35.728191
35395,1,1,25,2021-06-07 07:12:32.046448+02,42,2021-06-07 13:29:38.447109
35398,1,1,24,2021-06-07 07:27:32.195535+02,42,2021-06-07 13:29:41.159023
35401,1,1,24,2021-06-07 07:42:32.405729+02,43,2021-06-07 13:29:43.880039
35404,1,1,24,2021-06-07 07:57:32.655698+02,43,2021-06-07 13:29:46.593645
35407,1,1,24,2021-06-07 08:12:32.855447+02,43,2021-06-07 13:29:49.297173
35410,1,1,24,2021-06-07 08:27:33.104341+02,43,2021-06-07 13:29:52.023737
35413,1,1,24,2021-06-07 08:42:33.303848+02,43,2021-06-07 13:29:54.72459
35416,1,1,24,2021-06-07 08:57:33.604551+02,43,2021-06-07 13:29:57.443581
35419,1,1,24,2021-06-07 09:12:33.90461+02,43,2021-06-07 13:30:00.158798
35422,1,1,24,2021-06-07 09:27:34.185789+02,44,2021-06-07 13:30:02.8804
35425,1,1,24,2021-06-07 09:42:34.305504+02,44,2021-06-07 13:30:05.762598
35428,1,1,24,2021-06-07 09:57:34.614623+02,43,2021-06-07 13:30:08.746995
35431,1,1,24,2021-06-07 10:12:34.924631+02,43,2021-06-07 13:30:11.446144
35434,1,1,24,2021-06-07 10:27:35.204759+02,44,2021-06-07 13:30:14.374411
35437,1,1,24,2021-06-07 10:42:35.495723+02,44,2021-06-07 13:30:17.556492
35440,1,1,24,2021-06-07 10:57:35.756084+02,45,2021-06-07 13:30:20.269622
35443,1,1,24,2021-06-07 11:12:36.056466+02,44,2021-06-07 13:30:22.976554
35446,1,1,24,2021-06-07 11:27:36.355213+02,45,2021-06-07 13:30:25.710697
35449,1,1,24,2021-06-07 11:42:36.655356+02,45,2021-06-07 13:30:28.476256
35452,1,1,24,2021-06-07 11:57:36.915322+02,45,2021-06-07 13:30:31.573051
35455,1,1,24,2021-06-07 12:12:37.155414+02,44,2021-06-07 13:30:34.27483
35458,1,1,25,2021-06-07 12:27:37.455852+02,45,2021-06-07 13:30:36.98759
35461,1,1,25,2021-06-07 12:42:37.715299+02,45,2021-06-07 13:30:39.70759
35464,1,1,25,2021-06-07 12:57:37.97472+02,44,2021-06-07 13:30:42.407649
35467,1,1,26,2021-06-07 13:12:38.275912+02,43,2021-06-07 13:30:45.110616
35470,1,1,26,2021-06-07 13:27:38.576443+02,42,2021-06-07 13:30:47.852775
35473,1,1,26,2021-06-07 13:42:38.876815+02,41,2021-06-07 13:30:50.568086
35476,1,1,26,2021-06-07 13:57:39.177119+02,39,2021-06-07 13:30:53.358059
35479,1,1,27,2021-06-07 14:12:39.477643+02,39,2021-06-07 13:30:56.067042
35482,1,1,27,2021-06-07 14:27:39.778036+02,38,2021-06-07 13:30:59.21215
35485,1,1,27,2021-06-07 14:42:40.078362+02,38,2021-06-07 13:31:02.470652
35488,1,1,27,2021-06-07 14:57:40.37889+02,38,2021-06-07 13:31:06.429333
35491,1,1,27,2021-06-07 15:12:40.679206+02,37,2021-06-07 13:31:09.28931
35494,1,1,28,2021-06-07 15:42:42.614234+02,34,2021-06-07 13:42:42.650164
35497,1,1,28,2021-06-07 15:57:42.764044+02,33,2021-06-07 13:57:42.849886
35499,1,1,28,2021-06-10 14:13:58.312669+02,34,2021-06-10 12:13:59.654511
35500,1,1,28,2021-06-07 16:07:42.904245+02,33,2021-06-10 12:14:00.717209
35501,1,1,28,2021-06-07 16:12:43.004009+02,33,2021-06-10 12:14:01.739552
35502,1,1,28,2021-06-07 16:17:43.014126+02,32,2021-06-10 12:14:02.677234
35503,1,1,29,2021-06-07 16:22:43.114274+02,32,2021-06-10 12:14:03.588591
35504,1,1,29,2021-06-07 16:27:43.214425+02,31,2021-06-10 12:14:04.490292
35505,1,1,29,2021-06-07 16:32:43.314403+02,31,2021-06-10 12:14:05.399154
35506,1,1,29,2021-06-07 16:37:43.358483+02,31,2021-06-10 12:14:06.314526
35507,1,1,29,2021-06-07 16:42:43.367531+02,31,2021-06-10 12:14:07.211132
35508,1,1,29,2021-06-07 16:47:43.467626+02,31,2021-06-10 12:14:08.116846
35509,1,1,29,2021-06-07 16:52:43.56776+02,30,2021-06-10 12:14:09.217977
35510,1,1,29,2021-06-07 16:57:43.61403+02,30,2021-06-10 12:14:10.254753
35511,1,1,29,2021-06-07 17:02:43.714199+02,30,2021-06-10 12:14:11.282419
35512,1,1,30,2021-06-07 17:07:43.813479+02,28,2021-06-10 12:14:12.166549
35513,1,1,30,2021-06-07 17:12:43.922916+02,28,2021-06-10 12:14:13.040368
35514,1,1,30,2021-06-07 17:17:44.022853+02,28,2021-06-10 12:14:13.934075
35515,1,1,30,2021-06-07 17:22:44.132845+02,28,2021-06-10 12:14:14.833558
35516,1,1,30,2021-06-07 17:27:44.232831+02,28,2021-06-10 12:14:15.730269
35517,1,1,30,2021-06-07 17:32:44.332854+02,28,2021-06-10 12:14:16.641293
35518,1,1,30,2021-06-07 17:37:44.415754+02,27,2021-06-10 12:14:17.548859
35519,1,1,31,2021-06-07 17:42:44.514161+02,27,2021-06-10 12:14:18.444137
35520,1,1,31,2021-06-07 17:47:44.621489+02,27,2021-06-10 12:14:19.347159
35521,1,1,31,2021-06-07 17:52:44.71226+02,27,2021-06-10 12:14:20.250615
35522,1,1,31,2021-06-07 17:57:44.819764+02,27,2021-06-10 12:14:21.158716
35523,1,1,32,2021-06-07 18:02:44.914558+02,24,2021-06-10 12:14:22.067592
35524,1,1,33,2021-06-07 18:07:45.014557+02,23,2021-06-10 12:14:23.416034
35525,1,1,33,2021-06-07 18:12:45.114746+02,22,2021-06-10 12:14:24.32001
35526,1,1,33,2021-06-07 18:17:45.238716+02,22,2021-06-10 12:14:25.219413
35527,1,1,34,2021-06-07 18:22:45.338465+02,21,2021-06-10 12:14:26.121039
35528,1,1,34,2021-06-07 18:27:45.423243+02,21,2021-06-10 12:14:27.022863
35529,1,1,34,2021-06-07 18:32:45.523146+02,20,2021-06-10 12:14:27.925207
35530,1,1,32,2021-06-07 18:37:45.624141+02,21,2021-06-10 12:14:28.846284
35531,1,1,32,2021-06-07 18:42:45.714269+02,21,2021-06-10 12:14:29.760729
35532,1,1,32,2021-06-07 18:47:45.814134+02,20,2021-06-10 12:14:30.65802
35533,1,1,32,2021-06-07 18:52:45.914653+02,20,2021-06-10 12:14:31.561001
35534,1,1,33,2021-06-07 18:57:46.014812+02,18,2021-06-10 12:14:32.463746
35535,1,1,34,2021-06-07 19:02:46.114634+02,18,2021-06-10 12:14:33.565126
35536,1,1,34,2021-06-07 19:07:46.214646+02,17,2021-06-10 12:14:34.608094
35537,1,1,34,2021-06-07 19:12:46.314704+02,17,2021-06-10 12:14:35.695507
35538,1,1,34,2021-06-07 19:17:46.4384+02,17,2021-06-10 12:14:36.713972
35539,1,1,35,2021-06-07 19:22:46.514557+02,16,2021-06-10 12:14:37.630191
35540,1,1,35,2021-06-07 19:27:46.638611+02,16,2021-06-10 12:14:38.52542
35541,1,1,35,2021-06-07 19:32:46.714037+02,15,2021-06-10 12:14:39.426211
35542,1,1,35,2021-06-07 19:37:46.814179+02,15,2021-06-10 12:14:40.324656
35543,1,1,35,2021-06-07 19:42:46.920029+02,15,2021-06-10 12:14:41.236135
35544,1,1,35,2021-06-07 19:47:47.014385+02,14,2021-06-10 12:14:42.149758
35545,1,1,36,2021-06-07 19:52:47.114395+02,15,2021-06-10 12:14:43.050713
35546,1,1,36,2021-06-07 19:57:47.214573+02,14,2021-06-10 12:14:43.973906
35547,1,1,36,2021-06-07 20:02:47.31467+02,14,2021-06-10 12:14:44.899192
35548,1,1,36,2021-06-07 20:07:47.414801+02,14,2021-06-10 12:14:45.804719
35549,1,1,36,2021-06-07 20:12:47.514904+02,14,2021-06-10 12:14:46.724103
35550,1,1,36,2021-06-07 20:17:47.615084+02,14,2021-06-10 12:14:47.639304
35551,1,1,40,2021-06-07 20:22:47.715269+02,12,2021-06-10 12:14:48.536642
35552,1,1,40,2021-06-07 20:27:47.819688+02,12,2021-06-10 12:14:49.442821
35553,1,1,40,2021-06-07 20:32:47.915437+02,12,2021-06-10 12:14:50.360238
35554,1,1,40,2021-06-07 20:37:47.944034+02,12,2021-06-10 12:14:51.262211
35555,1,1,40,2021-06-07 20:42:48.044324+02,12,2021-06-10 12:14:52.168606
35556,1,1,40,2021-06-07 20:47:48.144086+02,12,2021-06-10 12:14:53.085721
35557,1,1,40,2021-06-07 20:52:48.244446+02,12,2021-06-10 12:14:54.001501
35558,1,1,40,2021-06-07 20:57:48.344595+02,12,2021-06-10 12:14:54.935476
35559,1,1,40,2021-06-07 21:02:48.444674+02,11,2021-06-10 12:14:55.852681
35560,1,1,40,2021-06-07 21:07:48.544814+02,11,2021-06-10 12:14:56.789812
35561,1,1,40,2021-06-07 21:12:48.645056+02,11,2021-06-10 12:14:57.716771
35562,1,1,40,2021-06-07 21:17:48.744761+02,11,2021-06-10 12:14:58.6329
35563,1,1,40,2021-06-07 21:22:48.845263+02,11,2021-06-10 12:14:59.660717
35564,1,1,40,2021-06-07 21:27:48.945411+02,11,2021-06-10 12:15:00.580442
35565,1,1,40,2021-06-07 21:32:49.04547+02,10,2021-06-10 12:15:01.499666
35566,1,1,40,2021-06-07 21:37:49.145699+02,11,2021-06-10 12:15:02.419582
35569,1,1,40,2021-06-07 21:52:49.409297+02,10,2021-06-10 12:15:05.182579
35572,1,1,40,2021-06-07 22:07:49.709595+02,11,2021-06-10 12:15:08.088589
35575,1,1,40,2021-06-07 22:22:49.803981+02,11,2021-06-10 12:15:11.131886
35578,1,1,40,2021-06-07 22:37:50.104721+02,11,2021-06-10 12:15:13.827225
35581,1,1,40,2021-06-07 22:52:50.374086+02,10,2021-06-10 12:15:16.570699
35584,1,1,40,2021-06-07 23:07:50.614187+02,11,2021-06-10 12:15:19.327604
35587,1,1,36,2021-06-07 23:22:50.844138+02,13,2021-06-10 12:15:22.304944
35590,1,1,34,2021-06-07 23:37:50.984033+02,15,2021-06-10 12:15:25.404367
35593,1,1,33,2021-06-07 23:52:51.28442+02,15,2021-06-10 12:15:28.130123
35596,1,1,34,2021-06-08 00:07:51.584924+02,16,2021-06-10 12:15:30.864713
35599,1,1,33,2021-06-08 00:22:51.885285+02,16,2021-06-10 12:15:33.553204
35602,1,1,32,2021-06-08 00:37:52.18575+02,19,2021-06-10 12:15:36.296707
35605,1,1,31,2021-06-08 00:52:52.393574+02,20,2021-06-10 12:15:39.014006
35608,1,1,31,2021-06-08 01:07:52.693895+02,20,2021-06-10 12:15:41.798797
35611,1,1,29,2021-06-08 01:22:52.994745+02,24,2021-06-10 12:15:44.490545
35614,1,1,29,2021-06-08 01:37:53.318612+02,26,2021-06-10 12:15:47.200336
35617,1,1,28,2021-06-08 01:52:53.618667+02,27,2021-06-10 12:15:49.913375
35620,1,1,28,2021-06-08 02:07:53.894584+02,28,2021-06-10 12:15:52.625696
35623,1,1,28,2021-06-08 02:22:54.218436+02,29,2021-06-10 12:15:55.851928
35626,1,1,27,2021-06-08 02:37:54.495103+02,30,2021-06-10 12:15:59.069286
35629,1,1,27,2021-06-08 02:52:54.714102+02,31,2021-06-10 12:16:01.987093
35632,1,1,27,2021-06-08 03:07:54.976749+02,32,2021-06-10 12:16:04.716437
35635,1,1,26,2021-06-08 03:22:55.230979+02,32,2021-06-10 12:16:07.426998
35638,1,1,26,2021-06-08 03:37:55.514136+02,33,2021-06-10 12:16:12.104452
35641,1,1,26,2021-06-08 03:52:55.814559+02,33,2021-06-10 12:16:14.818671
35644,1,1,26,2021-06-08 04:07:56.114671+02,33,2021-06-10 12:16:17.647658
35647,1,1,26,2021-06-08 04:22:56.415341+02,33,2021-06-10 12:16:20.375343
35650,1,1,26,2021-06-08 04:37:56.714197+02,34,2021-06-10 12:16:23.331868
35653,1,1,26,2021-06-08 04:52:57.014544+02,34,2021-06-10 12:16:26.4108
35656,1,1,26,2021-06-08 05:07:57.309335+02,34,2021-06-10 12:16:29.601684
35659,1,1,25,2021-06-08 05:22:57.609638+02,34,2021-06-10 12:16:32.784463
35662,1,1,25,2021-06-08 05:37:57.882094+02,34,2021-06-10 12:16:35.882724
35665,1,1,25,2021-06-08 05:52:58.134126+02,34,2021-06-10 12:16:38.598087
35668,1,1,25,2021-06-08 06:07:58.184076+02,34,2021-06-10 12:16:41.313406
35671,1,1,25,2021-06-08 06:22:58.484619+02,35,2021-06-10 12:16:44.018594
35674,1,1,25,2021-06-08 06:37:58.721599+02,35,2021-06-10 12:16:46.749136
35677,1,1,25,2021-06-08 06:52:58.95421+02,35,2021-06-10 12:16:49.459474
35680,1,1,25,2021-06-08 07:07:59.262888+02,36,2021-06-10 12:16:52.155386
35683,1,1,25,2021-06-08 07:22:59.514117+02,36,2021-06-10 12:16:54.870836
35686,1,1,25,2021-06-08 07:37:59.81451+02,36,2021-06-10 12:16:57.598687
35689,1,1,25,2021-06-08 07:53:00.084151+02,36,2021-06-10 12:17:00.294737
35692,1,1,25,2021-06-08 08:08:00.314159+02,37,2021-06-10 12:17:03.059789
35695,1,1,25,2021-06-08 08:23:00.542942+02,37,2021-06-10 12:17:05.779327
35698,1,1,24,2021-06-08 08:38:00.847349+02,37,2021-06-10 12:17:09.39218
35701,1,1,24,2021-06-08 08:53:01.083237+02,38,2021-06-10 12:17:12.326948
35704,1,1,24,2021-06-08 09:08:01.373264+02,38,2021-06-10 12:17:14.992978
35707,1,1,24,2021-06-08 09:23:01.673293+02,38,2021-06-10 12:17:17.695232
35710,1,1,24,2021-06-08 09:38:01.983199+02,39,2021-06-10 12:17:20.404035
35713,1,1,24,2021-06-08 09:53:02.265497+02,39,2021-06-10 12:17:23.094288
35716,1,1,24,2021-06-08 10:08:02.473025+02,39,2021-06-10 12:17:25.796046
35719,1,1,24,2021-06-08 10:23:02.764122+02,39,2021-06-10 12:17:28.539695
35722,1,1,24,2021-06-08 10:38:03.017057+02,39,2021-06-10 12:17:31.332794
35725,1,1,24,2021-06-08 10:53:03.317409+02,39,2021-06-10 12:17:34.043682
35728,1,1,24,2021-06-08 11:08:03.602829+02,40,2021-06-10 12:17:36.757216
35731,1,1,24,2021-06-08 11:23:03.864289+02,42,2021-06-10 12:17:40.040318
35734,1,1,24,2021-06-08 11:38:04.014172+02,42,2021-06-10 12:17:42.843318
35737,1,1,24,2021-06-08 11:53:04.264042+02,41,2021-06-10 12:17:45.543162
35740,1,1,24,2021-06-08 12:08:04.514113+02,41,2021-06-10 12:17:48.253979
35743,1,1,24,2021-06-08 12:23:04.814457+02,40,2021-06-10 12:17:50.972033
35746,1,1,25,2021-06-08 12:38:05.115016+02,40,2021-06-10 12:17:53.710672
35749,1,1,25,2021-06-08 12:53:05.337792+02,40,2021-06-10 12:17:56.414946
35752,1,1,25,2021-06-08 13:08:05.652873+02,40,2021-06-10 12:17:59.100866
35755,1,1,26,2021-06-08 13:23:05.773788+02,39,2021-06-10 12:18:01.805493
35758,1,1,26,2021-06-08 13:38:05.984315+02,39,2021-06-10 12:18:04.506446
35761,1,1,26,2021-06-08 13:53:06.284669+02,38,2021-06-10 12:18:07.220081
35764,1,1,27,2021-06-08 14:08:06.514199+02,38,2021-06-10 12:18:10.755318
35767,1,1,27,2021-06-08 14:23:06.813671+02,38,2021-06-10 12:18:13.483016
35770,1,1,28,2021-06-08 14:38:07.114836+02,36,2021-06-10 12:18:16.205867
35773,1,1,29,2021-06-08 14:53:07.415271+02,35,2021-06-10 12:18:18.916183
35776,1,1,29,2021-06-08 15:08:07.714911+02,34,2021-06-10 12:18:21.611978
35779,1,1,29,2021-06-08 15:23:08.016526+02,32,2021-06-10 12:18:24.339147
35782,1,1,30,2021-06-08 15:38:08.314727+02,30,2021-06-10 12:18:27.05419
35785,1,1,31,2021-06-08 15:53:08.614218+02,29,2021-06-10 12:18:29.898159
35788,1,1,30,2021-06-08 16:08:08.933219+02,28,2021-06-10 12:18:32.601034
35791,1,1,31,2021-06-08 16:23:09.213229+02,27,2021-06-10 12:18:35.376542
35794,1,1,30,2021-06-08 16:38:09.522897+02,27,2021-06-10 12:18:38.087286
35797,1,1,31,2021-06-08 16:53:09.814276+02,24,2021-06-10 12:18:40.791328
35800,1,1,31,2021-06-08 17:08:10.114546+02,22,2021-06-10 12:18:43.489669
35803,1,1,32,2021-06-08 17:23:10.414747+02,21,2021-06-10 12:18:46.212922
35806,1,1,33,2021-06-08 17:38:10.634444+02,17,2021-06-10 12:18:49.18422
35809,1,1,33,2021-06-08 17:53:10.93473+02,16,2021-06-10 12:18:52.364796
35812,1,1,34,2021-06-08 18:08:11.202873+02,16,2021-06-10 12:18:55.558844
35818,1,1,33,2021-06-08 18:33:11.522987+02,15,2021-06-10 12:19:00.302116
35821,1,1,34,2021-06-08 18:48:11.762777+02,15,2021-06-10 12:19:03.049918
35824,1,1,35,2021-06-08 19:03:12.063259+02,13,2021-06-10 12:19:05.814343
35827,1,1,35,2021-06-08 19:18:12.286181+02,13,2021-06-10 12:19:08.876395
35830,1,1,36,2021-06-08 19:33:12.58659+02,13,2021-06-10 12:19:12.149884
35833,1,1,36,2021-06-08 19:48:12.886067+02,13,2021-06-10 12:19:15.228251
35836,1,1,36,2021-06-08 20:03:13.114223+02,12,2021-06-10 12:19:17.934815
35839,1,1,40,2021-06-08 20:18:13.414641+02,11,2021-06-10 12:19:20.636463
35842,1,1,40,2021-06-08 20:33:13.624334+02,11,2021-06-10 12:19:24.337589
35845,1,1,41,2021-06-08 20:48:13.924766+02,9,2021-06-10 12:19:27.388165
35848,1,1,41,2021-06-08 21:03:14.084088+02,11,2021-06-10 12:19:30.112013
35851,1,1,41,2021-06-08 21:18:14.293249+02,12,2021-06-10 12:19:32.822359
35854,1,1,40,2021-06-08 21:33:14.57105+02,12,2021-06-10 12:19:35.531604
35857,1,1,40,2021-06-08 21:48:14.84432+02,12,2021-06-10 12:19:38.227554
35860,1,1,36,2021-06-08 22:03:15.14455+02,14,2021-06-10 12:19:40.999721
35863,1,1,36,2021-06-08 22:18:15.444971+02,15,2021-06-10 12:19:43.715351
35866,1,1,36,2021-06-08 22:33:15.753409+02,15,2021-06-10 12:19:46.431592
35869,1,1,35,2021-06-08 22:48:15.973211+02,15,2021-06-10 12:19:49.126195
35872,1,1,34,2021-06-08 23:03:16.183257+02,16,2021-06-10 12:19:51.824783
35875,1,1,34,2021-06-08 23:18:16.484127+02,16,2021-06-10 12:19:54.51605
35878,1,1,33,2021-06-08 23:33:16.774378+02,16,2021-06-10 12:19:57.231809
35881,1,1,34,2021-06-08 23:48:17.073867+02,17,2021-06-10 12:19:59.929778
35884,1,1,33,2021-06-09 00:03:17.374585+02,19,2021-06-10 12:20:02.630164
35887,1,1,31,2021-06-09 00:18:17.674977+02,22,2021-06-10 12:20:05.319697
35567,1,1,40,2021-06-07 21:42:49.223095+02,11,2021-06-10 12:15:03.335004
35570,1,1,40,2021-06-07 21:57:49.509335+02,11,2021-06-10 12:15:06.095331
35573,1,1,36,2021-06-07 22:12:49.729757+02,13,2021-06-10 12:15:09.058338
35576,1,1,40,2021-06-07 22:27:49.912994+02,11,2021-06-10 12:15:12.020931
35579,1,1,40,2021-06-07 22:42:50.205042+02,10,2021-06-10 12:15:14.75053
35582,1,1,40,2021-06-07 22:57:50.474271+02,11,2021-06-10 12:15:17.473765
35585,1,1,40,2021-06-07 23:12:50.713438+02,11,2021-06-10 12:15:20.244362
35588,1,1,35,2021-06-07 23:27:50.854064+02,13,2021-06-10 12:15:23.389163
35591,1,1,34,2021-06-07 23:42:51.084281+02,15,2021-06-10 12:15:26.326295
35594,1,1,32,2021-06-07 23:57:51.384666+02,16,2021-06-10 12:15:29.032872
35597,1,1,33,2021-06-08 00:12:51.685216+02,16,2021-06-10 12:15:31.753724
35600,1,1,32,2021-06-08 00:27:51.98548+02,18,2021-06-10 12:15:34.483259
35603,1,1,31,2021-06-08 00:42:52.285887+02,20,2021-06-10 12:15:37.220506
35606,1,1,31,2021-06-08 00:57:52.49345+02,20,2021-06-10 12:15:39.90935
35609,1,1,30,2021-06-08 01:12:52.794631+02,22,2021-06-10 12:15:42.704807
35612,1,1,29,2021-06-08 01:27:53.094829+02,25,2021-06-10 12:15:45.393284
35615,1,1,29,2021-06-08 01:42:53.395266+02,26,2021-06-10 12:15:48.105694
35618,1,1,28,2021-06-08 01:57:53.718431+02,27,2021-06-10 12:15:50.807583
35621,1,1,28,2021-06-08 02:12:53.994731+02,28,2021-06-10 12:15:53.792016
35624,1,1,27,2021-06-08 02:27:54.295081+02,30,2021-06-10 12:15:56.835213
35627,1,1,27,2021-06-08 02:42:54.514272+02,30,2021-06-10 12:16:00.076773
35630,1,1,27,2021-06-08 02:57:54.763988+02,31,2021-06-10 12:16:02.907942
35633,1,1,27,2021-06-08 03:12:55.069115+02,32,2021-06-10 12:16:05.616492
35636,1,1,26,2021-06-08 03:27:55.342923+02,32,2021-06-10 12:16:09.848724
35639,1,1,26,2021-06-08 03:42:55.614355+02,33,2021-06-10 12:16:13.014364
35642,1,1,26,2021-06-08 03:57:55.914704+02,33,2021-06-10 12:16:15.721144
35645,1,1,26,2021-06-08 04:12:56.215172+02,33,2021-06-10 12:16:18.551769
35648,1,1,26,2021-06-08 04:27:56.515497+02,33,2021-06-10 12:16:21.273185
35651,1,1,26,2021-06-08 04:42:56.813478+02,34,2021-06-10 12:16:24.464379
35654,1,1,26,2021-06-08 04:57:57.108288+02,34,2021-06-10 12:16:27.479239
35657,1,1,26,2021-06-08 05:12:57.409396+02,34,2021-06-10 12:16:30.649057
35660,1,1,25,2021-06-08 05:27:57.722906+02,34,2021-06-10 12:16:33.840299
35663,1,1,25,2021-06-08 05:42:57.982146+02,34,2021-06-10 12:16:36.802189
35666,1,1,25,2021-06-08 05:57:58.164058+02,34,2021-06-10 12:16:39.494015
35669,1,1,25,2021-06-08 06:12:58.284293+02,35,2021-06-10 12:16:42.215625
35672,1,1,25,2021-06-08 06:27:58.584823+02,35,2021-06-10 12:16:44.929476
35675,1,1,25,2021-06-08 06:42:58.821798+02,35,2021-06-10 12:16:47.66559
35678,1,1,25,2021-06-08 06:57:59.053488+02,35,2021-06-10 12:16:50.359907
35681,1,1,25,2021-06-08 07:12:59.362934+02,36,2021-06-10 12:16:53.06835
35684,1,1,25,2021-06-08 07:27:59.614329+02,36,2021-06-10 12:16:55.768751
35687,1,1,25,2021-06-08 07:42:59.922946+02,36,2021-06-10 12:16:58.491562
35690,1,1,25,2021-06-08 07:58:00.184331+02,36,2021-06-10 12:17:01.209984
35693,1,1,25,2021-06-08 08:13:00.414394+02,37,2021-06-10 12:17:03.966852
35696,1,1,24,2021-06-08 08:28:00.634403+02,37,2021-06-10 12:17:06.696323
35699,1,1,24,2021-06-08 08:43:00.873589+02,37,2021-06-10 12:17:10.427937
35702,1,1,24,2021-06-08 08:58:01.17325+02,38,2021-06-10 12:17:13.208712
35705,1,1,24,2021-06-08 09:13:01.47333+02,38,2021-06-10 12:17:15.893714
35708,1,1,24,2021-06-08 09:28:01.773268+02,39,2021-06-10 12:17:18.606589
35711,1,1,24,2021-06-08 09:43:02.083267+02,39,2021-06-10 12:17:21.298441
35714,1,1,24,2021-06-08 09:58:02.322843+02,39,2021-06-10 12:17:24.002821
35717,1,1,24,2021-06-08 10:13:02.572896+02,39,2021-06-10 12:17:26.720073
35720,1,1,24,2021-06-08 10:28:02.816816+02,39,2021-06-10 12:17:29.490626
35723,1,1,24,2021-06-08 10:43:03.117064+02,39,2021-06-10 12:17:32.231859
35726,1,1,24,2021-06-08 10:58:03.432862+02,39,2021-06-10 12:17:34.944845
35729,1,1,24,2021-06-08 11:13:03.702911+02,40,2021-06-10 12:17:37.788562
35732,1,1,23,2021-06-08 11:28:03.887919+02,43,2021-06-10 12:17:41.040253
35735,1,1,24,2021-06-08 11:43:04.114272+02,42,2021-06-10 12:17:43.746591
35738,1,1,24,2021-06-08 11:58:04.364147+02,41,2021-06-10 12:17:46.448536
35741,1,1,24,2021-06-08 12:13:04.614285+02,41,2021-06-10 12:17:49.150009
35744,1,1,24,2021-06-08 12:28:04.914694+02,41,2021-06-10 12:17:51.902134
35747,1,1,25,2021-06-08 12:43:05.215107+02,40,2021-06-10 12:17:54.621102
35750,1,1,25,2021-06-08 12:58:05.437983+02,40,2021-06-10 12:17:57.309858
35753,1,1,25,2021-06-08 13:13:05.752925+02,40,2021-06-10 12:18:00.00949
35756,1,1,26,2021-06-08 13:28:05.874279+02,39,2021-06-10 12:18:02.70387
35759,1,1,26,2021-06-08 13:43:06.084452+02,39,2021-06-10 12:18:05.41764
35762,1,1,27,2021-06-08 13:58:06.384832+02,38,2021-06-10 12:18:08.108604
35765,1,1,27,2021-06-08 14:13:06.614225+02,38,2021-06-10 12:18:11.658864
35768,1,1,28,2021-06-08 14:28:06.922903+02,37,2021-06-10 12:18:14.394256
35771,1,1,28,2021-06-08 14:43:07.214978+02,36,2021-06-10 12:18:17.127021
35774,1,1,29,2021-06-08 14:58:07.51534+02,35,2021-06-10 12:18:19.815042
35777,1,1,29,2021-06-08 15:13:07.833205+02,33,2021-06-10 12:18:22.532592
35780,1,1,29,2021-06-08 15:28:08.114291+02,32,2021-06-10 12:18:25.251734
35783,1,1,30,2021-06-08 15:43:08.415073+02,30,2021-06-10 12:18:27.955868
35786,1,1,30,2021-06-08 15:58:08.733306+02,29,2021-06-10 12:18:30.795299
35789,1,1,30,2021-06-08 16:13:09.033302+02,28,2021-06-10 12:18:33.516973
35792,1,1,30,2021-06-08 16:28:09.322998+02,27,2021-06-10 12:18:36.273269
35795,1,1,30,2021-06-08 16:43:09.638552+02,27,2021-06-10 12:18:38.994213
35798,1,1,31,2021-06-08 16:58:09.914272+02,22,2021-06-10 12:18:41.685871
35801,1,1,31,2021-06-08 17:13:10.218504+02,21,2021-06-10 12:18:44.403541
35804,1,1,32,2021-06-08 17:28:10.502778+02,21,2021-06-10 12:18:47.112932
35807,1,1,33,2021-06-08 17:43:10.734572+02,17,2021-06-10 12:18:50.246839
35810,1,1,34,2021-06-08 17:58:11.023008+02,16,2021-06-10 12:18:53.414639
35813,1,1,34,2021-06-08 18:13:11.263029+02,16,2021-06-10 12:18:56.606432
35816,1,1,33,2021-06-08 18:23:11.342999+02,16,2021-06-10 12:18:58.475792
35819,1,1,34,2021-06-08 18:38:11.592894+02,15,2021-06-10 12:19:01.200401
35822,1,1,34,2021-06-08 18:53:11.862667+02,15,2021-06-10 12:19:04.008971
35825,1,1,35,2021-06-08 19:08:12.085966+02,13,2021-06-10 12:19:06.854708
35828,1,1,35,2021-06-08 19:23:12.386314+02,13,2021-06-10 12:19:09.895767
35831,1,1,36,2021-06-08 19:38:12.686733+02,12,2021-06-10 12:19:13.231047
35834,1,1,36,2021-06-08 19:53:13.002902+02,13,2021-06-10 12:19:16.124009
35837,1,1,40,2021-06-08 20:08:13.214395+02,11,2021-06-10 12:19:18.844356
35840,1,1,40,2021-06-08 20:23:13.424091+02,10,2021-06-10 12:19:21.533844
35843,1,1,41,2021-06-08 20:38:13.724564+02,10,2021-06-10 12:19:25.424423
